'TIME'	'LOWER- 64cm'	'LOWER- 50cm'	'LOWER- 30cm'	'LOWER-10cm'	'MIDDLE- 64cm'	'MIDDLE- 50cm'	'MIDDLE- 30cm'	'MIDDLE-10cm'	'UPPER- 64cm'	'UPPER- 50cm'	'UPPER- 30cm'	'UPPER- 10cm'	'adjusted time'			
175	-1.0899	0.7342	-0.3549	-3.4264	22.3055	10.8583	1.5065	0.163	33.055	17.2138	0.1927	-1.8288	2769.75		12/30/1899	175
176	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2769.8		12/30/1899	176
177	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2769.85		12/30/1899	177
178	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.3831	0.163	33.055	17.2138	0.1927	-1.8288	2769.9		12/30/1899	178
179	-1.6474	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.3831	0.163	32.4823	17.2138	0.1927	-1.2713	2769.95		12/30/1899	179
180	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2770		12/30/1899	180
181	-1.0899	0.1403	-0.3549	-3.4264	21.7425	11.4165	0.9448	-0.4028	33.055	16.0786	0.1927	-1.8288	2770.05		12/30/1899	181
182	-1.0899	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2770.1		12/30/1899	182
183	-1.6474	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2770.15		12/30/1899	183
184	-1.0899	2.5158	-0.3549	-3.4264	21.7425	9.7418	0.9448	0.163	33.055	18.349	0.1927	-1.8288	2770.2		12/30/1899	184
185	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2770.25		12/30/1899	185
186	-1.0899	0.7342	0.2108	-3.4264	21.7425	10.8583	0.9448	-0.4028	32.4823	17.7814	-0.3695	-1.8288	2770.3		12/30/1899	186
187	-1.6474	1.922	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2770.35		12/30/1899	187
188	-1.6474	2.5158	-0.3549	-2.8595	22.3055	9.1836	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2770.4		12/30/1899	188
189	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2770.45		12/30/1899	189
190	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2770.5		12/30/1899	190
191	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2770.55		12/30/1899	191
192	-1.0899	0.1403	-0.9207	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2770.6		12/30/1899	192
193	-1.0899	1.3281	0.2108	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	18.9167	0.1927	-1.8288	2770.65		12/30/1899	193
194	-1.6474	0.7342	-0.3549	-3.4264	22.3055	10.8583	1.5065	0.163	32.4823	17.7814	0.1927	-1.8288	2770.7		12/30/1899	194
195	-1.0899	1.3281	-0.9207	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2770.75		12/30/1899	195
196	-1.6474	0.7342	-0.3549	-3.4264	22.3055	12.5329	0.9448	0.163	32.4823	16.6462	0.1927	-1.8288	2770.8		12/30/1899	196
197	-1.0899	1.3281	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2770.85		12/30/1899	197
198	-1.6474	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2770.9		12/30/1899	198
199	-1.0899	0.7342	-0.3549	-2.8595	22.3055	10.3001	0.9448	0.163	32.4823	15.5109	0.1927	-1.8288	2770.95		12/30/1899	199
200	-1.6474	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2771		12/30/1899	200
201	-1.6474	1.922	-0.3549	-3.4264	22.3055	10.3001	0.9448	0.163	33.055	16.6462	0.1927	-1.2713	2771.05		12/30/1899	201
202	-1.6474	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2771.1		12/30/1899	202
203	-1.0899	0.7342	0.2108	-3.4264	22.3055	10.8583	0.9448	-0.4028	33.055	17.2138	0.1927	-1.2713	2771.15		12/30/1899	203
204	-1.6474	0.7342	-0.3549	-3.4264	22.3055	12.5329	0.9448	-0.4028	32.4823	16.0786	0.1927	-1.8288	2771.2		12/30/1899	204
205	-1.6474	1.922	-0.3549	-3.4264	22.3055	11.4165	1.5065	0.163	33.055	17.2138	0.1927	-1.8288	2771.25		12/30/1899	205
206	-1.0899	1.3281	-0.9207	-3.4264	22.3055	11.4165	2.0683	0.163	33.055	17.7814	0.1927	-1.8288	2771.3		12/30/1899	206
207	-1.0899	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.8288	2771.35		12/30/1899	207
208	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2771.4		12/30/1899	208
209	-1.0899	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.7549	-1.2713	2771.45		12/30/1899	209
210	-1.0899	1.3281	-0.3549	-3.4264	22.3055	11.9747	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2771.5		12/30/1899	210
211	-1.0899	1.3281	-0.3549	-4.5601	22.3055	11.4165	0.9448	0.163	32.4823	17.7814	0.1927	-1.2713	2771.55		12/30/1899	211
212	-1.6474	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2771.6		12/30/1899	212
213	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2771.65		12/30/1899	213
214	-1.6474	0.7342	-0.3549	-2.8595	22.3055	10.8583	0.9448	0.7288	32.4823	17.7814	0.7549	-2.3863	2771.7		12/30/1899	214
215	-1.6474	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2771.75		12/30/1899	215
216	-2.205	1.3281	-0.3549	-3.4264	22.8686	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2771.8		12/30/1899	216
217	-1.0899	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2771.85		12/30/1899	217
218	-1.0899	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2771.9		12/30/1899	218
219	-2.7625	1.3281	-0.3549	-3.4264	22.8686	10.8583	0.9448	0.163	31.337	17.7814	0.1927	-1.2713	2771.95		12/30/1899	219
220	-1.0899	1.3281	0.2108	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2772		12/30/1899	220
221	-1.6474	0.7342	-0.9207	-3.4264	22.3055	10.8583	1.5065	-0.4028	32.4823	17.2138	0.1927	-1.8288	2772.05		12/30/1899	221
222	-1.6474	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	-0.4028	33.055	17.2138	0.1927	-2.9437	2772.1		12/30/1899	222
223	-1.6474	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2772.15		12/30/1899	223
224	-1.6474	0.7342	-0.3549	-3.4264	22.3055	11.9747	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2772.2		12/30/1899	224
225	-1.6474	0.7342	-0.3549	-3.4264	22.3055	10.8583	1.5065	0.163	32.4823	17.7814	0.1927	-2.3863	2772.25		12/30/1899	225
226	-1.6474	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2772.3		12/30/1899	226
227	-0.5324	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.6277	17.2138	0.1927	-1.8288	2772.35		12/30/1899	227
228	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2772.4		12/30/1899	228
229	-1.0899	0.7342	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2772.45		12/30/1899	229
230	0.0251	0.7342	-0.3549	-3.4264	21.7425	10.8583	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2772.5		12/30/1899	230
231	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.7814	0.1927	-1.2713	2772.55		12/30/1899	231
232	-1.0899	0.7342	-0.9207	-3.4264	22.3055	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2772.6		12/30/1899	232
233	-2.7625	1.3281	-0.3549	-3.4264	21.1794	11.4165	1.5065	0.163	31.337	17.7814	0.1927	-1.8288	2772.65		12/30/1899	233
234	-1.0899	0.7342	-0.3549	-3.9932	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2772.7		12/30/1899	234
235	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2772.75		12/30/1899	235
236	-0.5324	1.3281	-0.3549	-3.4264	21.1794	11.4165	1.5065	0.163	33.055	17.2138	0.1927	-1.8288	2772.8		12/30/1899	236
237	-1.6474	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	-0.4028	32.4823	17.2138	0.1927	-2.9437	2772.85		12/30/1899	237
238	-1.0899	1.3281	-0.3549	-3.4264	22.3055	10.3001	0.9448	0.163	31.337	17.7814	0.1927	-1.8288	2772.9		12/30/1899	238
239	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2772.95		12/30/1899	239
240	-1.6474	1.3281	-0.3549	-3.4264	22.3055	10.8583	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2773		12/30/1899	240
241	-1.0899	0.7342	-0.3549	-3.4264	21.1794	11.4165	1.5065	0.163	32.4823	17.2138	0.1927	-1.8288	2773.05		12/30/1899	241
242	-1.0899	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2773.1		12/30/1899	242
243	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2773.15		12/30/1899	243
244	0.0251	0.7342	-0.3549	-3.4264	21.7425	11.4165	0.9448	-0.4028	33.6277	17.7814	0.1927	-1.2713	2773.2		12/30/1899	244
245	-1.6474	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.3831	0.163	33.055	17.7814	0.1927	-1.8288	2773.25		12/30/1899	245
246	-1.6474	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	-0.4028	32.4823	17.2138	0.1927	-1.2713	2773.3		12/30/1899	246
247	-2.7625	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2773.35		12/30/1899	247
248	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	-0.4028	33.055	17.2138	0.1927	-1.2713	2773.4		12/30/1899	248
249	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2773.45		12/30/1899	249
250	-2.205	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2773.5		12/30/1899	250
251	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-0.7138	2773.55		12/30/1899	251
252	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.2713	2773.6		12/30/1899	252
253	-1.0899	0.7342	-0.3549	-3.4264	22.8686	10.8583	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2773.65		12/30/1899	253
254	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2773.7		12/30/1899	254
255	-1.6474	1.3281	-0.3549	-3.4264	22.8686	10.8583	0.9448	-0.4028	32.4823	17.7814	0.1927	-1.8288	2773.75		12/30/1899	255
256	-0.5324	0.7342	-0.3549	-3.4264	22.3055	11.4165	0.9448	-0.4028	33.6277	17.2138	0.1927	-1.8288	2773.8		12/30/1899	256
257	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2773.85		12/30/1899	257
258	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	-0.4028	33.055	17.2138	0.1927	-1.8288	2773.9		12/30/1899	258
259	-1.6474	1.3281	-0.3549	-3.4264	22.3055	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2773.95		12/30/1899	259
260	-1.0899	1.3281	-0.3549	-3.9932	22.8686	11.4165	0.9448	0.7288	33.055	17.7814	0.1927	-1.8288	2774		12/30/1899	260
261	-1.6474	0.7342	-0.9207	-3.4264	22.8686	11.4165	2.0683	1.8603	32.4823	17.2138	-0.9318	-1.8288	2774.05		12/30/1899	261
262	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	1.5065	1.2945	33.055	17.7814	0.1927	-1.8288	2774.1		12/30/1899	262
263	-1.6474	1.3281	-0.3549	-2.8595	22.8686	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2774.15		12/30/1899	263
264	-1.6474	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2774.2		12/30/1899	264
265	-1.6474	1.3281	-0.3549	-3.4264	22.8686	10.8583	0.9448	0.163	33.055	18.9167	0.1927	-1.8288	2774.25		12/30/1899	265
266	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2774.3		12/30/1899	266
267	-1.0899	0.7342	-0.3549	-3.4264	22.8686	11.4165	1.5065	0.163	33.055	17.7814	0.1927	-1.8288	2774.35		12/30/1899	267
268	-1.0899	1.922	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	18.349	0.1927	-1.8288	2774.4		12/30/1899	268
269	-1.6474	1.3281	-0.9207	-3.4264	23.9946	11.4165	0.9448	0.163	31.9097	17.2138	0.1927	-1.2713	2774.45		12/30/1899	269
270	-1.6474	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2774.5		12/30/1899	270
271	-1.0899	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2774.55		12/30/1899	271
272	-2.205	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	32.4823	17.2138	0.1927	-1.8288	2774.6		12/30/1899	272
273	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	1.2945	33.055	17.2138	0.1927	-1.2713	2774.65		12/30/1899	273
274	-1.6474	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2774.7		12/30/1899	274
275	-1.6474	0.7342	-0.3549	-2.8595	23.4316	11.4165	0.9448	-0.4028	33.055	17.7814	0.1927	-1.2713	2774.75		12/30/1899	275
276	-1.6474	1.3281	-0.3549	-2.8595	22.8686	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2774.8		12/30/1899	276
277	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2774.85		12/30/1899	277
278	-1.0899	1.3281	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2774.9		12/30/1899	278
279	-1.6474	0.7342	-0.3549	-2.8595	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2774.95		12/30/1899	279
280	-1.0899	0.7342	-0.3549	-3.4264	22.8686	11.4165	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2775		12/30/1899	280
281	-1.6474	0.7342	-0.3549	-3.4264	22.8686	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2775.05		12/30/1899	281
282	-1.6474	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2775.1		12/30/1899	282
283	-0.5324	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	-0.4028	34.2003	17.2138	0.1927	-1.8288	2775.15		12/30/1899	283
284	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2775.2		12/30/1899	284
285	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2775.25		12/30/1899	285
286	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2775.3		12/30/1899	286
287	-1.0899	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	1.2945	33.055	17.7814	0.1927	-0.7138	2775.35		12/30/1899	287
288	-1.6474	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	18.9167	0.1927	-1.8288	2775.4		12/30/1899	288
289	-1.0899	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2775.45		12/30/1899	289
290	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	1.2945	33.055	17.2138	0.1927	-0.7138	2775.5		12/30/1899	290
291	-1.6474	0.7342	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2775.55		12/30/1899	291
292	-1.0899	1.3281	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2775.6		12/30/1899	292
293	-1.0899	0.7342	-0.3549	-2.8595	23.4316	11.4165	0.9448	1.2945	33.055	17.7814	0.1927	-0.7138	2775.65		12/30/1899	293
294	-1.0899	0.7342	-0.3549	-3.4264	22.8686	11.9747	0.9448	0.163	33.055	17.2138	0.7549	-1.8288	2775.7		12/30/1899	294
295	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2775.75		12/30/1899	295
296	-1.0899	0.7342	-0.3549	-4.5601	23.4316	13.0911	0.9448	1.2945	33.055	17.7814	0.1927	-1.2713	2775.8		12/30/1899	296
297	-1.0899	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2775.85		12/30/1899	297
298	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2775.9		12/30/1899	298
299	-1.0899	1.3281	-0.3549	-2.2926	23.4316	11.9747	0.9448	0.163	33.055	17.2138	0.1927	-1.2713	2775.95		12/30/1899	299
300	-2.205	1.3281	-0.3549	-3.4264	22.8686	11.9747	0.9448	0.163	32.4823	17.2138	-0.3695	-1.8288	2776		12/30/1899	300
301	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.4165	0.9448	1.2945	33.055	17.7814	0.1927	-0.7138	2776.05		12/30/1899	301
302	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.1		12/30/1899	302
303	-1.0899	0.7342	-0.9207	-3.4264	22.8686	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2776.15		12/30/1899	303
304	-1.0899	1.3281	-0.3549	-4.5601	23.4316	11.9747	0.9448	1.8603	33.055	17.7814	0.1927	-1.2713	2776.2		12/30/1899	304
305	-1.6474	0.7342	-0.3549	-3.9932	23.4316	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.25		12/30/1899	305
306	-1.6474	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.3		12/30/1899	306
307	-1.6474	1.3281	-0.3549	-2.2926	23.4316	11.9747	0.9448	0.7288	33.6277	17.2138	0.1927	-1.2713	2776.35		12/30/1899	307
308	-1.0899	1.3281	-0.3549	-3.4264	23.9946	11.4165	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2776.4		12/30/1899	308
309	-1.6474	1.3281	-0.3549	-3.4264	22.8686	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2776.45		12/30/1899	309
310	-1.0899	0.7342	-0.3549	-4.5601	23.4316	11.9747	0.9448	0.7288	33.055	17.7814	0.1927	-1.2713	2776.5		12/30/1899	310
311	-1.6474	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.55		12/30/1899	311
312	-1.0899	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.6		12/30/1899	312
313	-1.0899	0.7342	-0.3549	-2.8595	23.4316	11.9747	0.9448	0.7288	33.055	17.2138	0.1927	-1.2713	2776.65		12/30/1899	313
314	-1.6474	1.3281	-0.3549	-3.4264	23.4316	11.9747	0.9448	-0.4028	33.6277	17.7814	0.7549	-1.8288	2776.7		12/30/1899	314
315	-1.6474	0.7342	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.75		12/30/1899	315
316	-1.0899	1.3281	-0.3549	-3.4264	23.4316	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2776.8		12/30/1899	316
317	-1.0899	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2776.85		12/30/1899	317
318	-1.0899	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2776.9		12/30/1899	318
319	-1.0899	0.7342	-0.3549	-2.8595	23.9946	11.4165	0.9448	0.7288	33.055	17.2138	0.1927	-1.2713	2776.95		12/30/1899	319
320	-1.6474	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2777		12/30/1899	320
321	-1.0899	0.7342	-0.3549	-3.4264	23.4316	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2777.05		12/30/1899	321
322	-1.6474	0.7342	-1.4864	-3.4264	23.9946	11.9747	0.3831	-0.4028	33.6277	17.7814	0.1927	-1.2713	2777.1		12/30/1899	322
323	-1.0899	0.7342	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	32.4823	17.7814	0.1927	-1.8288	2777.15		12/30/1899	323
324	-1.0899	0.7342	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.7549	-1.8288	2777.2		12/30/1899	324
325	-1.0899	1.3281	-1.4864	-3.4264	23.9946	11.9747	0.9448	0.163	33.6277	17.7814	0.7549	-1.8288	2777.25		12/30/1899	325
326	-1.0899	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2777.3		12/30/1899	326
327	-1.0899	1.3281	-0.9207	-3.4264	23.9946	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2777.35		12/30/1899	327
328	-1.6474	1.3281	0.7765	-3.4264	23.9946	11.9747	2.0683	0.163	33.055	17.7814	0.7549	-1.8288	2777.4		12/30/1899	328
329	-1.0899	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2777.45		12/30/1899	329
330	-1.0899	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.2713	2777.5		12/30/1899	330
331	-1.0899	1.3281	0.2108	-3.4264	23.9946	11.9747	-0.1786	0.163	33.055	17.7814	0.7549	-1.2713	2777.55		12/30/1899	331
332	-1.6474	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2777.6		12/30/1899	332
333	-1.0899	0.7342	-0.3549	-3.4264	23.9946	11.9747	0.9448	-0.4028	33.055	17.7814	0.7549	-1.8288	2777.65		12/30/1899	333
334	-1.6474	0.7342	-0.9207	-3.4264	24.5577	11.9747	1.5065	0.163	33.055	17.7814	0.1927	-1.8288	2777.7		12/30/1899	334
335	-1.0899	1.3281	-0.3549	-3.4264	23.9946	13.0911	0.9448	0.163	33.6277	17.2138	0.1927	-1.2713	2777.75		12/30/1899	335
336	-1.0899	1.3281	-0.3549	-3.4264	23.9946	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2777.8		12/30/1899	336
337	-1.6474	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2777.85		12/30/1899	337
338	-1.0899	1.922	-0.3549	-3.4264	23.9946	13.0911	1.5065	-0.4028	33.055	18.349	0.1927	-1.2713	2777.9		12/30/1899	338
339	-1.6474	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	33.055	17.7814	0.7549	-1.8288	2777.95		12/30/1899	339
340	-1.0899	0.7342	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	33.055	17.2138	0.1927	-1.8288	2778		12/30/1899	340
341	-1.0899	1.3281	-0.3549	-3.4264	25.1207	11.9747	0.9448	0.163	34.773	17.7814	0.7549	-1.2713	2778.05		12/30/1899	341
342	-1.6474	0.7342	-0.3549	-3.4264	23.9946	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.1		12/30/1899	342
343	-1.0899	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.15		12/30/1899	343
344	-1.0899	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	-0.4028	33.6277	17.7814	0.7549	-1.8288	2778.2		12/30/1899	344
345	-1.6474	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	0.163	33.6277	17.7814	0.1927	-1.2713	2778.25		12/30/1899	345
346	-1.0899	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.3		12/30/1899	346
347	-1.6474	1.3281	-0.3549	-3.4264	23.9946	12.5329	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.35		12/30/1899	347
348	-1.6474	1.3281	-0.3549	-4.5601	24.5577	11.9747	0.9448	0.7288	33.055	17.7814	0.7549	-0.7138	2778.4		12/30/1899	348
349	-1.0899	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.45		12/30/1899	349
