Experiment subset: sand-gravel (SG) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.				


Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. ""SD"" denotes the 						
standard deviation from the mean. 						
						
t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
14.9	0.073907483	0.023871248	1.1325002	0.224717498	0.861052944	0.129422875
14.91	0.073130144	0.02247537	1.128789322	0.234705646	0.867791032	0.154892778
14.92	0.069988224	0.018236143	1.123367267	0.25304917	0.855311024	0.197811958
14.93	0.066667232	0.017117929	1.125979378	0.264205179	0.888486975	0.141262268
14.94	0.065348043	0.017490936	1.1323153	0.276830758	0.82934278	0.129668657
14.95	0.066800621	0.014851741	1.123814244	0.269029021	0.808147005	0.143223288
14.96	0.066260519	0.011450441	1.120703822	0.242810223	0.868738229	0.127692049
14.97	0.064954856	0.010950795	1.107947711	0.2386336	0.862191456	0.159544301
14.98	0.063859343	0.010335541	1.098159433	0.23724808	0.839456746	0.151829663
14.99	0.062494242	0.008212297	1.100454056	0.224339961	0.797651027	0.172874508
15	0.062557569	0.011459987	1.074461167	0.208519627	0.829482043	0.132601876
15.01	0.062844376	0.014259477	1.088871222	0.215425405	0.82048991	0.18155684
15.02	0.063018268	0.014693432	1.093926522	0.213598863	0.787489779	0.211005827
15.03	0.06492984	0.014809211	1.070720011	0.203938427	0.802647114	0.174987073
15.04	0.066870881	0.014333414	1.071630711	0.195461087	0.814666209	0.188620503
15.05	0.067804441	0.012659879	1.049421533	0.190089412	0.827916009	0.16159178
15.06	0.064253417	0.013495488	1.055362867	0.191472618	0.83085591	0.151463406
15.07	0.064151489	0.013291381	1.051118133	0.188624265	0.844909128	0.109725166
15.08	0.065698442	0.013166347	1.028662544	0.185822995	0.81202952	0.172372131
15.09	0.063183966	0.012053728	1.042425144	0.189231939	0.850408137	0.138760525
15.1	0.064327224	0.011260223	1.032699722	0.175989501	0.827391763	0.201502896
15.11	0.065033233	0.010104272	1.041910967	0.176795158	0.825302686	0.22545047
15.12	0.063484262	0.007767567	1.047841333	0.186947535	0.832400999	0.184094084
15.13	0.061502631	0.007646847	1.044570144	0.174510743	0.865243851	0.199683829
15.14	0.063075108	0.009883989	1.065066889	0.177130644	0.848867689	0.185286136
15.15	0.065352587	0.010201593	1.057135589	0.179755119	0.856629897	0.160259074
15.16	0.063474999	0.009361082	1.069038011	0.191663883	0.835229143	0.222520969
15.17	0.063993736	0.012182324	1.070079844	0.196789342	0.825004159	0.23917855
15.18	0.066199594	0.009378428	1.093078356	0.229760949	0.834982342	0.271600942
15.19	0.06756883	0.007906992	1.101739889	0.223799964	0.826927792	0.237732704
15.2	0.066374114	0.007062795	1.098283222	0.229667117	0.818136007	0.169220856
15.21	0.071911289	0.019850298	1.115136078	0.230957688	0.782460663	0.221491273
15.22	0.069499514	0.011811673	1.127319467	0.246653691	0.804113933	0.219650431
15.23	0.06643073	0.009036674	1.120282744	0.25927136	0.826604993	0.213736911
15.24	0.066361139	0.009688663	1.129279256	0.252634897	0.862905916	0.173662519
15.25	0.065979899	0.011107851	1.119097478	0.265900704	0.828402644	0.175658354
15.26	0.067090837	0.012756291	1.132695911	0.268783977	0.824718264	0.148826724
15.27	0.068256117	0.009795268	1.121248511	0.267306682	0.834532861	0.166141561
15.28	0.07057527	0.010175251	1.117860456	0.269626544	0.866611194	0.165798758
15.29	0.069802177	0.012017005	1.125590389	0.265477632	0.811032575	0.192329032
15.3	0.070312464	0.01147723	1.123780311	0.2855606	0.828009492	0.241215053
15.31	0.068226383	0.009360429	1.108174678	0.278460803	0.828451017	0.235666007
15.32	0.066647927	0.009883969	1.106540522	0.299833257	0.856590519	0.171869748
15.33	0.064063516	0.009224243	1.091432333	0.292471383	0.856556484	0.198907146
15.34	0.063276877	0.010256981	1.0971086	0.292001195	0.8690789	0.183624717
15.35	0.06514434	0.011006628	1.071991589	0.293762068	0.841113482	0.202855084
15.36	0.065162548	0.011527543	1.073375822	0.286882506	0.867290935	0.24255437
15.37	0.064413129	0.012423039	1.078035944	0.270869427	0.846078089	0.207075475
15.38	0.063474976	0.012530486	1.068737011	0.285060414	0.825260456	0.162971437
15.39	0.064250017	0.011392692	1.065853011	0.277258359	0.803937673	0.190772847
15.4	0.065124998	0.011470306	1.053093878	0.271394133	0.80475645	0.231110133
15.41	0.063098333	0.012400205	1.051832944	0.28061126	0.794499673	0.244204979
15.42	0.061147322	0.011246526	1.057503444	0.281893776	0.79548287	0.241777893
15.43	0.061967789	0.011666188	1.036942756	0.290512397	0.766536137	0.220025342
15.44	0.06367176	0.012814055	1.041676744	0.306370905	0.7719629	0.216417851
15.45	0.063808753	0.012866828	1.035113756	0.283562591	0.789017029	0.17106435
15.46	0.059135554	0.012641488	1.044183056	0.270670365	0.777440906	0.179368539
15.47	0.060290326	0.010883694	1.058660722	0.282672615	0.759644168	0.142266219
15.48	0.061267449	0.011330831	1.0446573	0.280763028	0.725724721	0.179827223
15.49	0.061692816	0.010500979	1.040443622	0.262452301	0.74643275	0.189034212
15.5	0.061117468	0.010820319	1.031682522	0.269870223	0.746625508	0.204410987
15.51	0.060644701	0.01019731	1.052402744	0.274263392	0.740699912	0.213347214
15.52	0.06015762	0.010084616	1.035215489	0.254802813	0.749055677	0.196018897
15.53	0.059062397	0.011781244	1.040968511	0.241093266	0.796906771	0.155845975
15.54	0.060197213	0.010975311	1.038105389	0.234171557	0.77042981	0.194767203
15.55	0.062574019	0.012050905	1.028779756	0.218496326	0.782649969	0.168086157
15.56	0.062840203	0.012475994	1.049540944	0.244545058	0.782956901	0.173849651
15.57	0.061762813	0.012108999	1.032779633	0.248193301	0.762623015	0.171840039
15.58	0.060885247	0.01156875	1.010903533	0.241806319	0.744981808	0.152331427
15.59	0.060602612	0.011776886	1.003979711	0.230871618	0.760081967	0.156074602
15.6	0.059617487	0.01411346	0.999139967	0.23692581	0.736679887	0.185754766
15.61	0.060173728	0.014698522	1.004788267	0.230808715	0.743412326	0.176985461
15.62	0.061088689	0.012160747	0.984208822	0.232066621	0.737442756	0.177719728
15.63	0.059759777	0.01200258	0.975963056	0.223435651	0.738251481	0.183063284
15.64	0.061464574	0.015480579	0.9687119	0.214772055	0.729351509	0.232236464
15.65	0.061408628	0.017300922	0.950180467	0.221738874	0.710671588	0.240593786
15.66	0.059134754	0.016572657	0.963677789	0.216917753	0.729543674	0.189245126
15.67	0.057390198	0.014051808	0.965787944	0.236000673	0.731350365	0.187572114
15.68	0.055903898	0.012624414	0.975534656	0.23661681	0.767406072	0.189014494
15.69	0.057812898	0.011098928	0.986722789	0.235097462	0.823873735	0.160591145
15.7	0.057663993	0.00969241	0.986630489	0.223231644	0.831663979	0.144489792
15.71	0.058302473	0.008931994	1.008966633	0.192129296	0.801044068	0.167504178
15.72	0.061628122	0.008815102	1.0050899	0.190817933	0.785734446	0.206569663
15.73	0.062130367	0.010053882	1.008032622	0.189341995	0.785379327	0.206386768
15.74	0.06033951	0.009826971	0.998716744	0.18702639	0.769929314	0.219046541
15.75	0.061385099	0.012004648	1.003635789	0.195904851	0.764519753	0.232207581
15.76	0.06361499	0.01054528	1.003309378	0.186989507	0.757587456	0.235659238
15.77	0.061119013	0.013681027	0.997119022	0.168962432	0.747882658	0.242414545
15.78	0.061158001	0.014695385	0.969763922	0.169201237	0.768287125	0.239440217
15.79	0.062506561	0.013290091	0.979174811	0.176105832	0.781814875	0.196842039
15.8	0.061516351	0.016268201	0.980086367	0.178761466	0.774410595	0.198802644
15.81	0.062918662	0.018434095	0.969726033	0.176456101	0.761987328	0.233438583
15.82	0.060361486	0.015602359	0.975630856	0.194041595	0.791815107	0.182815499
15.83	0.06119818	0.013612008	0.9712156	0.185421061	0.796556156	0.189021128
15.84	0.060451947	0.011173861	0.991037156	0.190467324	0.798444906	0.204001416
15.85	0.060254531	0.010328343	0.973301978	0.182550724	0.796013556	0.216362548
15.86	0.060090466	0.011327232	0.984541589	0.192240583	0.808081237	0.173783079
15.87	0.058446111	0.009975405	0.979042578	0.192899273	0.788545268	0.195274021
15.88	0.05787918	0.010732599	0.957837922	0.182722176	0.792016634	0.211575963
15.89	0.055642094	0.011464629	0.948917822	0.199388498	0.774573111	0.228732885
15.9	0.05631647	0.01126723	0.953420078	0.200970455	0.800300957	0.204234141
15.91	0.059189244	0.011433154	0.970024133	0.212920816	0.76844984	0.211703667
15.92	0.062166634	0.014353234	0.972274678	0.211871384	0.778686096	0.17947507
15.93	0.059153698	0.012708212	0.973481844	0.204991432	0.767122544	0.179570005
15.94	0.058304259	0.013057626	0.986969389	0.204403093	0.777451102	0.196141066
15.95	0.060590474	0.012161561	0.981172322	0.199902158	0.766658004	0.180682553
15.96	0.060330113	0.012640224	0.995671211	0.175632559	0.75222739	0.2005596
15.97	0.061096958	0.014021911	1.024967267	0.181146141	0.770736998	0.238964005
15.98	0.060750856	0.014640961	1.004679667	0.181974161	0.769385272	0.16969143
15.99	0.061133641	0.013825833	1.024998467	0.189105315	0.767600854	0.18531411
16	0.061623932	0.013574278	1.007688956	0.178088819	0.772722972	0.203758544
16.01	0.059900273	0.011838238	0.9802037	0.193202307	0.773630708	0.251300871
16.02	0.059258159	0.010050729	0.973584344	0.199999135	0.775178363	0.212303733
16.03	0.057351106	0.008697222	0.973816233	0.172737615	0.780007188	0.173318376
16.04	0.057903956	0.009335342	0.975474089	0.160778331	0.799999331	0.178769069
16.05	0.056016938	0.009768076	0.980917267	0.177343794	0.768048184	0.240428447
16.06	0.055500042	0.009724435	0.988386889	0.173236014	0.805157865	0.16634543
16.07	0.059302623	0.011501786	0.994472033	0.193849391	0.815143695	0.180581032
16.08	0.05733166	0.008321586	0.963388911	0.194166126	0.807921887	0.191737672
16.09	0.05609183	0.00750672	0.963078911	0.202958901	0.814704057	0.181748118
16.1	0.057404538	0.006651078	0.945723456	0.197461215	0.786487428	0.211109967
16.11	0.058303611	0.006668085	0.9525693	0.20992639	0.770799904	0.194363436
16.12	0.058032347	0.007948008	0.938514622	0.210004695	0.796639966	0.193687822
16.13	0.059245821	0.008561685	0.934374822	0.224903233	0.787647423	0.190647725
16.14	0.058725473	0.007075916	0.945716144	0.223906531	0.762469657	0.221961704
16.15	0.056243392	0.00853079	0.939197611	0.223880858	0.759039988	0.207248091
16.16	0.057684691	0.008868111	0.951494411	0.228444128	0.726802091	0.210041704
16.17	0.055434259	0.007659581	0.955386844	0.232731371	0.717401486	0.182180127
16.18	0.055224721	0.008053246	0.952057022	0.235257917	0.740491559	0.149866183
16.19	0.056464788	0.008464751	0.947191833	0.224238192	0.744249293	0.103946128
16.2	0.056609818	0.007091164	0.961235089	0.239041457	0.747828176	0.166486008
16.21	0.055994774	0.005849313	0.945792289	0.233716506	0.753960797	0.189646237
16.22	0.056943903	0.006837193	0.949024478	0.246635898	0.75009344	0.194979669
16.23	0.057214063	0.007940571	0.922851267	0.234367137	0.743896828	0.174939997
16.24	0.056797182	0.009022864	0.919439656	0.233725819	0.760106616	0.131295676
16.25	0.055503038	0.007913619	0.909592456	0.231154359	0.76925938	0.140916661
16.26	0.054301943	0.00771009	0.908661678	0.22584023	0.753627277	0.179175402
16.27	0.054918053	0.009769495	0.913980367	0.241986472	0.74217762	0.153090819
16.28	0.056817217	0.011317892	0.915127211	0.233303179	0.75348491	0.164193993
16.29	0.057086402	0.010276498	0.9404715	0.24056569	0.731255083	0.180842825
16.3	0.058599082	0.009512264	0.921683433	0.232441265	0.749829977	0.177027773
16.31	0.058032137	0.010749753	0.938306722	0.210521827	0.763294475	0.159575414
16.32	0.058836881	0.011349313	0.932743622	0.227509645	0.731805817	0.204224702
16.33	0.05830233	0.010064008	0.927687533	0.226714521	0.719296027	0.191478823
16.34	0.057081428	0.010087437	0.920912822	0.232656503	0.722115264	0.190525669
16.35	0.056778883	0.008683773	0.924393833	0.224097039	0.754319941	0.149961985
16.36	0.056054321	0.01074389	0.909116467	0.225509747	0.746652668	0.181406465
16.37	0.053850339	0.010322027	0.923607244	0.217031403	0.726796861	0.180218743
16.38	0.053361736	0.010280169	0.914427844	0.205358707	0.741052425	0.174544111
16.39	0.053693926	0.011266286	0.927411644	0.195743036	0.737862044	0.161943131
16.4	0.052513587	0.009275571	0.907617556	0.181073567	0.738247999	0.1778992
16.41	0.051978096	0.010747341	0.9091569	0.179720533	0.722440843	0.179762769
16.42	0.051822997	0.008213856	0.901436722	0.174444639	0.724538181	0.195388027
16.43	0.051671736	0.009585424	0.915974278	0.179020566	0.736044157	0.186501532
16.44	0.051849553	0.010825335	0.927762222	0.173844417	0.742399907	0.169848903
16.45	0.053948877	0.009493811	0.921655433	0.160266903	0.769497204	0.139086689
16.46	0.056529886	0.014000548	0.934125733	0.165536862	0.75781946	0.195822139
16.47	0.059359108	0.016820687	0.941308778	0.16976714	0.760790952	0.180548176
16.48	0.059069251	0.019577778	0.945755078	0.170211956	0.757207164	0.20500503
16.49	0.062300982	0.015465243	0.952415367	0.18294646	0.733625324	0.221410234
16.5	0.06356375	0.013488907	0.963154922	0.168107804	0.743645925	0.135106898
16.51	0.064428271	0.012448665	0.968311856	0.170523946	0.733283319	0.136384106
16.52	0.061582807	0.014211744	0.971441289	0.181599472	0.732617144	0.172962331
16.53	0.060439796	0.012652626	0.963188033	0.172872852	0.754066415	0.180786767
16.54	0.060260936	0.014763373	0.970181067	0.17521918	0.72877822	0.19358868
16.55	0.060466457	0.015207493	0.973670822	0.191169351	0.718434318	0.191030922
16.56	0.060196019	0.014069192	0.964719789	0.213058127	0.723711648	0.196525114
16.57	0.058616657	0.011927993	0.961720511	0.209900921	0.717012552	0.216218892
16.58	0.057947072	0.011029196	0.960516833	0.209726764	0.745595693	0.220375124
16.59	0.056959344	0.013692452	0.964008778	0.214375864	0.777658332	0.170451295
16.6	0.05578866	0.013462981	0.952637244	0.200474091	0.77281741	0.223829217
16.61	0.055341552	0.011480596	0.951913578	0.184114859	0.76753381	0.211927417
16.62	0.056705007	0.013086262	0.938252267	0.173726744	0.789490054	0.218255714
16.63	0.059635316	0.014650008	0.912506289	0.169203758	0.801335462	0.214352209
16.64	0.059165531	0.014545683	0.920656778	0.175000381	0.795609768	0.241519654
16.65	0.057646104	0.015163937	0.908087078	0.178813322	0.776740361	0.244784855
16.66	0.054625176	0.013588792	0.905309244	0.180718718	0.786547879	0.211146701
16.67	0.052415483	0.012025286	0.897917544	0.179582721	0.75062791	0.167609812
16.68	0.053291051	0.012111862	0.868728222	0.162154219	0.741145284	0.149292823
16.69	0.051987022	0.011918776	0.869472356	0.165590552	0.733920944	0.187929007
16.7	0.052818223	0.010325337	0.869516411	0.157139468	0.723525069	0.223854264
16.71	0.051554952	0.011571512	0.875965511	0.155390468	0.730469865	0.24560403
16.72	0.051110051	0.010785874	0.889940667	0.197351355	0.711085491	0.229696407
16.73	0.053787702	0.010148199	0.872952244	0.18923144	0.708522033	0.225081579
16.74	0.051407174	0.010184177	0.892497011	0.210579125	0.695300983	0.21563576
16.75	0.05354123	0.010699955	0.875809044	0.199777168	0.699117294	0.195516307
16.76	0.05311402	0.010740699	0.875690778	0.167952777	0.693219406	0.183969528
16.77	0.050693872	0.012035103	0.878339111	0.176879849	0.682315622	0.186430814
16.78	0.048522292	0.011328875	0.845871444	0.149661804	0.690117832	0.191423989
16.79	0.051054021	0.009125754	0.861755767	0.163339081	0.701501998	0.19271163
16.8	0.052480063	0.009528864	0.849447967	0.167805243	0.678452993	0.204623781
16.81	0.052170311	0.009960007	0.843199844	0.159178375	0.648195494	0.240623021
16.82	0.052475698	0.011489523	0.866023889	0.186797405	0.669259955	0.192300047
16.83	0.050332134	0.011114517	0.8419601	0.147921737	0.669795304	0.18829905
16.84	0.049509252	0.0107033	0.8636048	0.177986111	0.679067599	0.177008231
16.85	0.051839921	0.012229116	0.848332333	0.160842111	0.662748565	0.217238426
16.86	0.053073458	0.013603375	0.855687567	0.161100055	0.674474025	0.214205401
16.87	0.055336497	0.014389721	0.854138944	0.154163502	0.670176534	0.215162338
16.88	0.056832106	0.01171354	0.855108722	0.157899272	0.684163436	0.185698113
16.89	0.056402373	0.01009162	0.874225811	0.184910761	0.662052595	0.209189113
16.9	0.054598314	0.010049367	0.8505803	0.173446758	0.670906392	0.193539174
16.91	0.052618077	0.009193695	0.844562078	0.17969088	0.672658262	0.196266845
16.92	0.051504827	0.009023419	0.8246846	0.181380506	0.666509294	0.194409075
16.93	0.050955616	0.010894491	0.816040833	0.175051363	0.641631098	0.24220661
16.94	0.05066841	0.012184059	0.847818556	0.171684483	0.650549407	0.214980698
16.95	0.051736772	0.013767124	0.858288422	0.153264042	0.661127328	0.196838818
16.96	0.052428234	0.011882962	0.843621467	0.149737255	0.674705137	0.214035637
16.97	0.050106527	0.010882565	0.846247767	0.137568456	0.678453882	0.216371102
16.98	0.050131898	0.011191735	0.840937144	0.130884361	0.696051929	0.172048049
16.99	0.048965513	0.013057273	0.8369706	0.135982465	0.696906044	0.177748325
17	0.048260117	0.012796999	0.821266356	0.115963976	0.71527774	0.158930629
17.01	0.048450226	0.009805457	0.815697567	0.129639216	0.707292841	0.203864528
17.02	0.049195728	0.010209909	0.824469844	0.141713485	0.701380748	0.202510486
17.03	0.048901307	0.008686608	0.822143667	0.129101496	0.696567405	0.196094148
17.04	0.04785199	0.009457505	0.827914289	0.145460988	0.695679234	0.184112645
17.05	0.046110647	0.008044688	0.815990433	0.145269889	0.693724916	0.189868124
17.06	0.045067928	0.01016073	0.789802367	0.131525342	0.709402289	0.185997628
17.07	0.043669558	0.010760332	0.809976511	0.166867074	0.717276583	0.209436172
17.08	0.045061463	0.012530482	0.774274456	0.14365287	0.707473822	0.201196196
17.09	0.044649559	0.009463271	0.773735278	0.150067226	0.719619294	0.193092117
17.1	0.048401488	0.007805231	0.786141033	0.160471484	0.726397175	0.191475565
17.11	0.051859769	0.006863298	0.802080011	0.144902899	0.72372315	0.175482983
17.12	0.050969151	0.007706786	0.805961589	0.152881066	0.723122315	0.189502331
17.13	0.04928343	0.00740633	0.806169444	0.151106591	0.725638968	0.18719064
17.14	0.049179901	0.007906028	0.830490644	0.174739443	0.7157454	0.187406723
17.15	0.047653196	0.007380255	0.814431344	0.175215351	0.715024539	0.148003034
17.16	0.04817189	0.008199402	0.811172456	0.166137935	0.728090643	0.15730364
17.17	0.048371601	0.009413123	0.819542711	0.191488081	0.730177975	0.138222791
17.18	0.048351389	0.010990124	0.796392322	0.186167638	0.707748564	0.181422074
17.19	0.051457477	0.011629704	0.798423478	0.198562588	0.701747583	0.188412067
17.2	0.050897153	0.012501193	0.795517156	0.1862196	0.702389193	0.190338698
17.21	0.050155678	0.013329947	0.793579056	0.183686301	0.684409841	0.201998108
17.22	0.0500684	0.010555378	0.810966922	0.185378293	0.68047819	0.214652778
17.23	0.050744619	0.009992558	0.815832467	0.199280422	0.689537667	0.200139178
17.24	0.049548674	0.008084496	0.809019078	0.1827377	0.677367593	0.250552253
17.25	0.048961162	0.007679366	0.816318511	0.199324656	0.667371107	0.250540529
17.26	0.051165082	0.011513775	0.792794533	0.186550742	0.651187459	0.251645169
17.27	0.050352571	0.012582186	0.814270189	0.199950573	0.67830778	0.190047149
17.28	0.050026069	0.011217568	0.795374189	0.177559624	0.669532731	0.204229585
17.29	0.048975144	0.009531422	0.808783356	0.183494681	0.672062396	0.185839707
