Experiment subset: sand-gravel (SG) on smooth bed
Data tables for cross sections at x= 2, 32, and 66 m are listed in succession below,
separated by blank lines and headers.

		
Cross section: x = 2 m		
Column Headings: t is the time since gate release. h is the mean flow thickness.		
SD denotes the standard deviation from the mean.		

t(s)	h(m)		SD h(m)
16.270000	0.007600	0.005800	0.100010	0.468910	-0.129050	0.340140
16.280000	0.007000	0.005950	0.153140	0.764935	-0.129290	0.339780
16.290000	0.007300	0.005850	0.438940	0.251295	-0.132370	0.353680
16.300000	0.007000	0.005100	0.019430	0.507870	-0.135550	0.358240
16.310000	0.006900	0.005850	0.487680	0.605510	-0.136830	0.352000
16.320000	0.006200	0.005850	0.019110	0.446790	-0.127390	0.342950
16.330000	0.007900	0.005850	0.236230	0.572430	-0.131680	0.345145
16.340000	0.007900	0.007100	0.488450	0.336190	-0.138910	0.338825
16.350000	0.008400	0.005800	0.028490	0.620750	-0.141350	0.343490
16.360000	0.011700	0.006550	0.510620	0.614660	-0.151950	0.330340
16.370000	0.008600	0.004350	0.031730	0.368005	-0.143810	0.344925
16.380000	0.010100	0.004350	0.165960	0.685100	-0.136550	0.340860
16.390000	0.009100	0.004000	0.402270	0.401560	-0.139300	0.332545
16.400000	0.010600	0.004450	0.022130	0.388740	-0.136310	0.342875
16.410000	0.008900	0.003900	0.424820	0.434520	-0.140020	0.346885
16.420000	0.008900	0.004150	-0.017620	0.416355	-0.125510	0.353465
16.430000	0.008900	0.005550	0.203560	0.763970	-0.129850	0.341485
16.440000	0.013600	0.014100	0.505130	0.402310	-0.121930	0.353315
16.450000	0.008300	0.004950	-0.043320	0.461325	-0.130680	0.342380
16.460000	0.009000	0.004700	0.467650	0.513270	-0.138340	0.346280
16.470000	0.008800	0.003800	0.058800	0.336680	-0.143510	0.338235
16.480000	0.008600	0.005300	0.236160	0.622120	-0.146410	0.334930
16.490000	0.007200	0.003800	0.275980	0.175985	-0.144220	0.329070
16.500000	0.007800	0.003700	0.055390	0.515760	-0.141990	0.330905
16.510000	0.006800	0.002800	0.524450	0.602690	-0.149260	0.340645
16.520000	0.006300	0.002900	0.011510	0.325155	-0.135230	0.329800
16.530000	0.004100	0.002050	0.069030	0.588700	-0.125810	0.323795
16.540000	0.004100	0.002450	0.335700	0.279030	-0.119700	0.335450
16.550000	0.004800	0.003100	0.021250	0.525095	-0.120850	0.339430
16.560000	0.005500	0.002750	0.484690	0.533580	-0.134000	0.341920
16.570000	0.004900	0.004600	0.056470	0.373835	-0.138420	0.337135
16.580000	0.004000	0.004100	0.241400	0.627930	-0.150770	0.334870
16.590000	0.005400	0.004900	0.400860	0.366735	-0.144500	0.334270
16.600000	0.005200	0.005300	-0.005150	0.479875	-0.139240	0.331520
16.610000	0.006400	0.005000	0.550980	0.407990	-0.124940	0.337875
16.620000	0.006600	0.004150	0.011380	0.284235	-0.118120	0.322125
16.630000	0.006000	0.007850	0.250140	0.703145	-0.116190	0.329610
16.640000	0.006600	0.006600	0.316110	0.231245	-0.114180	0.326565
16.650000	0.006100	0.005950	0.056850	0.404965	-0.110670	0.325670
16.660000	0.007800	0.006750	0.500130	0.543730	-0.113690	0.314145
16.670000	0.006900	0.006000	0.046450	0.359070	-0.127130	0.314340
16.680000	0.004900	0.005150	0.178050	0.648780	-0.131090	0.314470
16.690000	0.005400	0.004050	0.300890	0.292385	-0.132240	0.317960
16.700000	0.005200	0.004550	-0.035480	0.530465	-0.133100	0.324460
16.710000	0.005400	0.003800	0.568390	0.551930	-0.145760	0.313420
16.720000	0.005200	0.004300	-0.021210	0.271260	-0.138670	0.321980
16.730000	0.003700	0.005250	0.149280	0.547785	-0.134400	0.331275
16.740000	0.000800	0.006550	0.198430	0.266675	-0.132020	0.319935
16.750000	0.002600	0.004550	0.057430	0.578680	-0.134450	0.321620
16.760000	0.004100	0.007550	0.500970	0.509945	-0.133080	0.325055
16.770000	0.005500	0.012800	-0.095190	0.358240	-0.138340	0.325010
16.780000	0.005200	0.004800	0.196560	0.663400	-0.127440	0.313165
16.790000	0.002900	0.003600	0.324770	0.378290	-0.133710	0.312885
16.800000	0.003200	0.002450	0.011280	0.494535	-0.130850	0.311720
16.810000	0.002900	0.002800	0.409450	0.407820	-0.126220	0.309290
16.820000	0.003600	0.003450	-0.022430	0.352260	-0.131770	0.309575
16.830000	0.004300	0.005150	0.253970	0.707625	-0.132660	0.318600
16.840000	0.007600	0.006900	0.350250	0.496495	-0.128910	0.313840
16.850000	0.007400	0.005800	-0.078190	0.511610	-0.125650	0.318580
16.860000	0.006300	0.006350	0.527770	0.419660	-0.133810	0.323325
16.870000	0.005300	0.007650	0.027530	0.342030	-0.137460	0.338525
16.880000	0.008400	0.009000	0.293200	0.570495	-0.130600	0.337105
16.890000	0.010400	0.003100	0.266000	0.302360	-0.124290	0.338835
16.900000	0.010600	0.005750	0.051080	0.429085	-0.130790	0.333790
16.910000	0.009600	0.005700	0.504970	0.529690	-0.144020	0.333570
16.920000	0.008200	0.007700	0.034030	0.318060	-0.146750	0.329360
16.930000	0.005000	0.006450	0.145950	0.567570	-0.145710	0.324340
16.940000	0.005700	0.004900	0.227990	0.311205	-0.140940	0.331825
16.950000	0.006400	0.003050	0.018280	0.644900	-0.135970	0.322895
16.960000	0.006200	0.002450	0.544410	0.512780	-0.148400	0.315520
16.970000	0.006000	0.003050	-0.047540	0.308460	-0.142570	0.331465
16.980000	0.006200	0.005750	0.209820	0.547040	-0.134700	0.330945
16.990000	0.006200	0.004900	0.240370	0.476525	-0.132160	0.326920
17.000000	0.005800	0.010000	0.054160	0.479435	-0.138550	0.326130
17.010000	0.004300	0.013700	0.527710	0.377140	-0.129170	0.341730
17.020000	0.006400	0.013200	-0.021760	0.408870	-0.123140	0.333170
17.030000	0.007600	0.008550	0.403660	0.530255	-0.116140	0.344155
17.040000	0.006400	0.009050	0.364670	0.459535	-0.117900	0.349900
17.050000	0.007400	0.005600	0.068780	0.411140	-0.126520	0.336750
17.060000	0.005500	0.007900	0.480140	0.286985	-0.116840	0.339380
17.070000	0.005900	0.008850	0.096100	0.268405	-0.120710	0.342170
17.080000	0.006200	0.005850	0.384450	0.722440	-0.125220	0.343275
17.090000	0.005100	0.007700	0.237420	0.425145	-0.126330	0.347155
17.100000	0.008100	0.004900	-0.122730	0.452660	-0.110510	0.350940
17.110000	0.002100	0.013650	0.501990	0.341840	-0.099130	0.347305
17.120000	0.003600	0.006300	0.021930	0.251505	-0.104160	0.350080
17.130000	0.001500	0.009250	0.353040	0.656460	-0.097660	0.348060
17.140000	-0.000100	0.014100	0.136580	0.355405	-0.097360	0.356295
17.150000	0.000000	0.018050	-0.042660	0.362875	-0.114630	0.338620
17.160000	0.002000	0.015250	0.479380	0.440260	-0.112670	0.338235
17.170000	0.003500	0.006800	0.086890	0.295215	-0.119940	0.332435
17.180000	0.004600	0.004650	0.369050	0.696580	-0.117750	0.349980
17.190000	0.003400	0.006150	0.186770	0.234400	-0.116320	0.348525
17.200000	0.005200	0.005350	-0.011020	0.577645	-0.113130	0.340990
17.210000	0.005700	0.006250	0.484900	0.474820	-0.121840	0.342495
17.220000	0.008200	0.007300	0.009420	0.276830	-0.125380	0.347535
17.230000	0.006500	0.004150	0.308930	0.685430	-0.130700	0.336315
17.240000	0.006600	0.004400	0.227140	0.331710	-0.129770	0.328005
17.250000	0.006100	0.004700	-0.044730	0.550660	-0.129090	0.330235
17.260000	0.008500	0.006100	0.453010	0.320720	-0.133060	0.335590
17.270000	0.005900	0.004250	-0.099620	0.301010	-0.139480	0.324640
17.280000	0.002600	0.008950	0.338560	0.694170	-0.142860	0.327930
17.290000	0.007500	0.011250	0.212920	0.387915	-0.140560	0.335045
17.300000	0.005000	0.007900	-0.047320	0.403305	-0.136510	0.333845
17.310000	0.003900	0.007350	0.311160	0.333645	-0.137150	0.327190
17.320000	0.004400	0.006200	-0.030180	0.350510	-0.156480	0.315685
17.330000	0.003500	0.004350	0.354810	0.804040	-0.146970	0.326495
17.340000	0.001900	0.005750	0.178050	0.337015	-0.140720	0.324285
17.350000	0.001400	0.005750	-0.100390	0.480815	-0.139170	0.318715
17.360000	0.000500	0.009500	0.415320	0.402440	-0.139010	0.320615
17.370000	0.001400	0.007450	-0.084980	0.384750	-0.139520	0.326345
17.380000	0.001600	0.009850	0.331340	0.600065	-0.136930	0.329930
17.390000	0.005100	0.008000	0.174170	0.247905	-0.140030	0.327745
17.400000	0.004400	0.011700	0.062350	0.577750	-0.135840	0.332130
17.410000	0.000500	0.011050	0.355860	0.481275	-0.128510	0.336865
17.420000	0.001100	0.006300	-0.115060	0.335385	-0.135980	0.330080
17.430000	-0.002900	0.011800	0.329510	0.665765	-0.122000	0.348085
17.440000	-0.001100	0.011450	0.278180	0.242130	-0.126330	0.349150
17.450000	-0.001300	0.012550	0.010620	0.677230	-0.131630	0.332140
17.460000	0.003000	0.007900	0.386390	0.352290	-0.137120	0.329220
17.470000	0.003900	0.013100	-0.073820	0.318740	-0.126260	0.343780
17.480000	0.002300	0.011150	0.412180	0.712750	-0.128770	0.336455
17.490000	0.000100	0.012700	0.269270	0.349770	-0.136750	0.333325
17.500000	0.001500	0.011300	0.008420	0.544930	-0.137850	0.333020
17.510000	0.005900	0.010950	0.413460	0.321925	-0.140840	0.330365
17.520000	0.003500	0.017300	-0.108490	0.408110	-0.149830	0.323495
17.530000	0.007400	0.008000	0.496420	0.791890	-0.146490	0.321830
17.540000	0.002800	0.010000	0.170580	0.232320	-0.148710	0.318920
17.550000	0.003600	0.009500	0.005490	0.583910	-0.142230	0.322495
17.560000	0.007800	0.013150	0.400040	0.492260	-0.137090	0.326930
17.570000	0.005100	0.011400	-0.029680	0.360210	-0.141640	0.327200
17.580000	0.004400	0.008850	0.265080	0.675645	-0.138460	0.328220
17.590000	0.007200	0.007750	0.163510	0.283920	-0.136030	0.327610
17.600000	0.004800	0.007500	0.138140	0.729340	-0.137050	0.326005
17.610000	0.005500	0.006350	0.567670	0.364090	-0.143110	0.329540
17.620000	0.006000	0.008600	-0.065090	0.272930	-0.137760	0.326510
17.630000	0.006300	0.006700	0.329990	0.461310	-0.134140	0.320490
17.640000	0.009200	0.006950	0.233360	0.195385	-0.128840	0.322170
17.650000	0.012300	0.008100	0.245810	0.742100	-0.130970	0.332075
17.660000	0.010000	0.008450	0.495930	0.397125	-0.131190	0.324330
17.670000	0.009200	0.007650	-0.127250	0.327590	-0.131180	0.327010
17.680000	0.009000	0.005950	0.395380	0.577255	-0.137670	0.334155
17.690000	0.005900	0.005000	0.185950	0.274345	-0.129930	0.341045
17.700000	0.006400	0.004450	0.145220	0.655905	-0.138680	0.324970
17.710000	0.005600	0.004150	0.417270	0.253165	-0.141880	0.328470
17.720000	0.005400	0.003650	-0.059800	0.374150	-0.139200	0.332800
17.730000	0.006800	0.003700	0.372580	0.723250	-0.135340	0.333720
17.740000	0.008100	0.004800	0.239220	0.346490	-0.138660	0.323870
17.750000	0.006800	0.004950	0.085450	0.629400	-0.140300	0.323315
17.760000	0.006600	0.003450	0.520350	0.346300	-0.140060	0.329320
17.770000	0.008400	0.004950	-0.060340	0.433730	-0.157560	0.320545
17.780000	0.007700	0.002800	0.467530	0.572880	-0.151200	0.324635
17.790000	0.007800	0.004250	0.141180	0.240095	-0.152280	0.323470
17.800000	0.007300	0.004550	0.091630	0.609470	-0.155740	0.321815
17.810000	0.008000	0.003700	0.543680	0.372285	-0.142310	0.325300
17.820000	0.005800	0.003050	-0.022690	0.290050	-0.128890	0.341090
17.830000	0.007500	0.003750	0.390610	0.430075	-0.118070	0.336110
17.840000	0.007400	0.004150	0.088070	0.321740	-0.129350	0.322410
17.850000	0.007900	0.004200	0.171780	0.633175	-0.118870	0.333865
17.860000	0.007800	0.004700	0.571970	0.392060	-0.121720	0.344590
17.870000	0.009100	0.006650	-0.048220	0.286870	-0.123810	0.346245
17.880000	0.007300	0.004200	0.301720	0.530820	-0.132590	0.338690
17.890000	0.004300	0.008700	0.174380	0.330540	-0.134240	0.330745
17.900000	0.004200	0.004150	0.118280	0.740045	-0.111610	0.341035
17.910000	0.005000	0.003050	0.446500	0.302345	-0.117010	0.343930
17.920000	0.007700	0.008000	-0.136780	0.318320	-0.118840	0.341850
17.930000	0.007300	0.007850	0.466880	0.646275	-0.113120	0.347825
17.940000	0.004800	0.006550	0.048320	0.390215	-0.105880	0.334120
17.950000	0.004800	0.006650	0.082870	0.471415	-0.101540	0.338645
17.960000	0.004700	0.006700	0.447240	0.238200	-0.104360	0.330510
17.970000	0.005400	0.007250	-0.046270	0.304540	-0.114650	0.318895
17.980000	0.007500	0.006700	0.408310	0.637305	-0.118650	0.316855
17.990000	0.004700	0.004850	0.086540	0.334965	-0.119020	0.300525
18.000000	0.003900	0.004650	0.123620	0.446195	-0.117270	0.310290
18.010000	0.004300	0.004900	0.453700	0.289470	-0.124460	0.315470
18.020000	0.007600	0.006300	0.020880	0.373595	-0.138730	0.305860
18.030000	0.013500	0.005300	0.455010	0.625290	-0.133160	0.306265
18.040000	0.011600	0.004900	0.118850	0.477940	-0.124920	0.293815
18.050000	0.007200	0.006950	0.169420	0.523455	-0.121150	0.289960
18.060000	0.006000	0.009600	0.534730	0.434305	-0.120820	0.300445
18.070000	0.007500	0.011050	0.011540	0.390380	-0.121480	0.303605
18.080000	0.006400	0.010500	0.419970	0.399400	-0.119670	0.295805
18.090000	0.007400	0.009800	0.088790	0.427695	-0.117130	0.291215
18.100000	0.006700	0.013050	0.293830	0.593645	-0.117010	0.292710
18.110000	0.006600	0.011500	0.450670	0.346515	-0.118860	0.294710
18.120000	0.008600	0.013350	-0.012390	0.334680	-0.122910	0.298185
18.130000	0.008200	0.013800	0.560920	0.525590	-0.121640	0.296275
18.140000	0.007200	0.009550	0.161810	0.486565	-0.130990	0.299305
18.150000	0.005900	0.008700	0.113970	0.591965	-0.126860	0.305550
18.160000	0.004000	0.008250	0.360840	0.254950	-0.126430	0.311060
18.170000	0.002600	0.012100	0.034890	0.363325	-0.130140	0.314475
18.180000	0.004700	0.009350	0.546650	0.644570	-0.136250	0.318745
18.190000	0.004800	0.005300	0.130080	0.396195	-0.133980	0.318210
18.200000	0.003400	0.007900	0.042850	0.553335	-0.123200	0.324505
18.210000	0.007100	0.005450	0.430670	0.285620	-0.119510	0.326385
18.220000	0.006900	0.007100	0.018850	0.547505	-0.126020	0.327955
18.230000	0.007500	0.006100	0.497650	0.625180	-0.124640	0.327820
18.240000	0.005500	0.007050	0.061800	0.344720	-0.126780	0.328165
18.250000	0.001500	0.011900	0.094980	0.495570	-0.122420	0.328680
18.260000	0.001300	0.011850	0.350290	0.387160	-0.123130	0.329720
18.270000	0.002900	0.010100	-0.007210	0.409660	-0.135180	0.323655
18.280000	0.004300	0.008200	0.432650	0.530290	-0.133390	0.324540
18.290000	0.003800	0.009250	0.043600	0.333735	-0.134000	0.322540
18.300000	0.003900	0.009150	0.132670	0.671260	-0.130340	0.318635
18.310000	0.002100	0.012050	0.401870	0.546275	-0.139130	0.318525
18.320000	0.003000	0.002700	-0.076410	0.422535	-0.133360	0.324965
18.330000	0.001500	0.006100	0.371850	0.535215	-0.129900	0.330825
18.340000	0.003700	0.001650	0.102550	0.292520	-0.128320	0.332775
18.350000	0.003500	0.003500	0.157230	0.628915	-0.127420	0.337360
18.360000	0.008100	0.006900	0.392240	0.279220	-0.132420	0.334960
18.370000	0.000200	0.010100	-0.185070	0.422205	-0.131760	0.322780
18.380000	0.001300	0.009950	0.505240	0.532750	-0.134350	0.330860
18.390000	0.002200	0.006300	0.034540	0.301545	-0.136690	0.335400
18.400000	0.002200	0.004350	0.092690	0.537105	-0.132720	0.330245
18.410000	0.002700	0.005450	0.257180	0.268620	-0.131880	0.327075
18.420000	0.004700	0.012350	-0.054710	0.393855	-0.136200	0.327830
18.430000	0.003900	0.007300	0.509520	0.657960	-0.134840	0.325910
18.440000	0.002700	0.007900	0.013050	0.287980	-0.140240	0.314405
18.450000	0.004200	0.004500	0.093940	0.618265	-0.145130	0.318760
18.460000	0.006600	0.006100	0.360750	0.324140	-0.149100	0.320340
18.470000	0.007000	0.006900	-0.046410	0.547540	-0.148290	0.320725
18.480000	0.007000	0.006550	0.497020	0.577230	-0.149080	0.317400
18.490000	0.006700	0.004900	0.065840	0.245350	-0.149400	0.318545
18.500000	0.003800	0.002250	0.151990	0.627125	-0.149330	0.316770
18.510000	0.007200	0.005050	0.329740	0.397195	-0.149080	0.314670
18.520000	0.010800	0.009600	-0.020330	0.421585	-0.147820	0.319935
18.530000	0.010200	0.009250	0.544640	0.554925	-0.138840	0.332415
18.540000	0.005600	0.004250	0.051000	0.271640	-0.149460	0.324320
18.550000	0.005000	0.003700	0.178230	0.663620	-0.139380	0.323285
18.560000	0.006300	0.003150	0.303570	0.319440	-0.132320	0.321440
18.570000	0.006400	0.004200	-0.099410	0.363205	-0.135600	0.315175
18.580000	0.004200	0.002150	0.442690	0.655370	-0.134660	0.316170
18.590000	0.003900	0.001900	0.118430	0.345295	-0.147970	0.321155
18.600000	0.003600	0.001550	0.121750	0.615550	-0.143560	0.320625
18.610000	0.003900	0.003500	0.248970	0.295335	-0.145420	0.318855
18.620000	0.004600	0.004100	-0.143360	0.527345	-0.150800	0.318990
18.630000	0.004400	0.003950	0.494600	0.572275	-0.160190	0.318340
18.640000	0.005000	0.005700	-0.029390	0.211860	-0.152850	0.319065
18.650000	0.005900	0.006600	0.135720	0.550015	-0.155030	0.322390
18.660000	0.008700	0.005300	0.345500	0.398140	-0.159580	0.321055
18.670000	0.005000	0.005100	-0.087490	0.454055	-0.160830	0.321250
18.680000	0.004600	0.005750	0.357450	0.454345	-0.152980	0.316935
18.690000	0.004100	0.004600	-0.029270	0.230340	-0.156750	0.316890
18.700000	0.003800	0.004400	0.242340	0.721480	-0.153450	0.326730
18.710000	0.004800	0.008600	0.255950	0.388510	-0.152200	0.323025
18.720000	0.005200	0.004350	-0.192040	0.389980	-0.158140	0.314985
18.730000	0.007700	0.005850	0.434260	0.506475	-0.153350	0.320570
18.740000	0.007200	0.005450	0.082220	0.236510	-0.157290	0.325855
18.750000	0.005500	0.003750	0.163630	0.796080	-0.155420	0.320920
18.760000	0.005000	0.002400	0.220400	0.311805	-0.146120	0.315315
18.770000	0.005700	0.002750	-0.165610	0.425830	-0.144320	0.310710
18.780000	0.005600	0.002750	0.511210	0.535700	-0.149800	0.309505
18.790000	0.003000	0.004250	-0.008210	0.260075	-0.151340	0.310510
18.800000	0.003400	0.004250	0.228450	0.585045	-0.147710	0.307880
18.810000	0.003600	0.004200	0.217820	0.283135	-0.152410	0.307500
18.820000	0.005100	0.006200	-0.074190	0.463125	-0.149660	0.308740
18.830000	0.009500	0.005000	0.469290	0.565440	-0.153860	0.306740
18.840000	0.007300	0.003950	0.028980	0.247320	-0.155960	0.310595
18.850000	0.006900	0.003500	0.247190	0.695915	-0.150010	0.321735
18.860000	0.004900	0.007250	0.334780	0.374390	-0.143080	0.313880
18.870000	0.006100	0.006350	-0.029910	0.496725	-0.148810	0.313710
18.880000	0.003000	0.010000	0.397730	0.421575	-0.146220	0.316865
18.890000	0.006400	0.007900	-0.064390	0.352870	-0.120630	0.328885
18.900000	0.002000	0.016450	0.290160	0.645700	-0.121220	0.322785
18.910000	0.001400	0.012450	0.372250	0.386980	-0.134920	0.317560
18.920000	0.001300	0.009500	-0.163820	0.493995	-0.123580	0.319575
18.930000	0.003700	0.005450	0.405660	0.377870	-0.122660	0.313960
18.940000	0.002600	0.006550	-0.010470	0.286795	-0.121660	0.315270
18.950000	0.003100	0.005250	0.401220	0.741735	-0.121810	0.324525
18.960000	0.005000	0.012550	0.303420	0.184390	-0.118390	0.325270
18.970000	0.005100	0.008700	-0.065390	0.373165	-0.127730	0.320865
18.980000	0.003700	0.008750	0.389110	0.541115	-0.115370	0.328050
18.990000	0.004300	0.010950	0.024450	0.406460	-0.118100	0.330700
19.000000	0.004300	0.006100	0.283010	0.712850	-0.117670	0.324060
19.010000	0.005100	0.004650	0.329170	0.226780	-0.131290	0.323335
19.020000	0.003800	0.007000	-0.012240	0.485380	-0.126800	0.326450
19.030000	0.002600	0.005700	0.454890	0.501840	-0.128940	0.308510
19.040000	0.006400	0.006500	-0.057240	0.306840	-0.128340	0.307430
19.050000	0.002900	0.014500	0.296620	0.478215	-0.135130	0.311015
19.060000	0.004200	0.012250	0.353150	0.334955	-0.129900	0.315420
19.070000	0.003900	0.008750	-0.082720	0.545125	-0.130160	0.314860
19.080000	0.004100	0.009150	0.462780	0.376475	-0.124990	0.319545
19.090000	0.003900	0.013700	-0.066780	0.337375	-0.134680	0.318550
19.100000	0.001700	0.013700	0.330300	0.619750	-0.135170	0.322340
19.110000	0.004700	0.009100	0.297950	0.352535	-0.135960	0.330640
19.120000	0.004400	0.013800	0.023160	0.416360	-0.143400	0.327560
19.130000	0.004200	0.012100	0.444280	0.368350	-0.138220	0.321460
19.140000	0.001800	0.017850	-0.007120	0.444765	-0.139180	0.315960
19.150000	0.023000	0.032700	0.445170	0.928415	-0.137430	0.324155
19.160000	0.008900	0.006050	0.434060	0.374700	-0.141260	0.328860
19.170000	0.004500	0.005150	-0.136680	0.367535	-0.147740	0.319000
19.180000	0.006800	0.005700	0.452930	0.448020	-0.141400	0.314225
19.190000	0.005500	0.011000	-0.042410	0.340920	-0.138990	0.316490
19.200000	0.005500	0.007450	0.324690	0.597750	-0.136220	0.324170
19.210000	0.007000	0.006300	0.245670	0.150880	-0.126610	0.329205
19.220000	0.007700	0.008000	0.016150	0.488580	-0.129890	0.319595
19.230000	0.005600	0.004400	0.539760	0.527070	-0.129370	0.321130
19.240000	0.004900	0.004150	-0.082660	0.290070	-0.130020	0.319100
19.250000	0.005900	0.004050	0.306240	0.602295	-0.130280	0.315020
19.260000	0.005100	0.003450	0.328220	0.201750	-0.144100	0.308645
19.270000	0.005200	0.003050	0.079720	0.520500	-0.135740	0.319685
19.280000	0.005300	0.002300	0.381190	0.398535	-0.131980	0.323170
19.290000	0.006200	0.003300	-0.111170	0.327830	-0.127040	0.328250
19.300000	0.007000	0.004800	0.344400	0.647045	-0.122240	0.336010
19.310000	0.007300	0.004100	0.383930	0.314580	-0.126870	0.337845
19.320000	0.005300	0.002100	-0.036250	0.572970	-0.133310	0.326410
19.330000	0.006600	0.002800	0.432760	0.298370	-0.127310	0.326580
19.340000	0.004700	0.001600	-0.126170	0.325465	-0.114340	0.330090
